Season,PlayerID,Age,YearsExperience,League,Team,Position,Games,PointsPerGame,AssistsPerGame,BlocksPerGame,ReboundsPerGame,EffectiveFieldGoalPercent
2017,3592,32,12,NBA,DAL,PG,40,13.1,6.9,0.1,2.6,0.5
2011,3592,26,6,NBA,NJN,PG,12,15.0,12.8,0.3,4.6,0.396
2017,3592,32,12,NBA,CLE,PG,24,7.5,3.6,0.3,1.9,0.537
2017,3592,32,12,NBA,TOT,PG,64,11.0,5.6,0.1,2.3,0.509
2007,3592,22,2,NBA,UTA,PG,80,16.2,9.3,0.2,3.3,0.494
2011,3592,26,6,NBA,TOT,PG,65,20.1,10.3,0.2,4.0,0.493
2015,3592,30,10,NBA,BRK,PG,68,13.0,6.6,0.3,3.5,0.443
2008,3592,23,3,NBA,UTA,PG,82,18.8,10.5,0.3,3.0,0.544
2006,3593,24,1,NBA,NJN,PG,2,2.0,3.5,0.0,2.0,0.667
2006,3594,23,1,NBA,LAL,SG,27,0.9,0.3,0.0,0.9,0.214
2007,3595,23,2,NBA,ATL,SF,6,2.8,0.3,0.0,1.3,0.4
2006,3595,22,1,NBA,PHO,SG,10,2.8,0.1,0.1,1.1,0.52
2007,3596,24,2,NBA,WAS,SG,47,2.7,1.0,0.1,1.1,0.411
2006,3596,23,1,NBA,WAS,SG,51,2.7,0.9,0.1,1.0,0.404
2006,3597,22,1,NBA,BOS,PF,14,1.0,0.1,0.2,2.2,0.4
2009,3597,25,4,NBA,CHA,PF,6,2.0,0.0,0.2,2.0,0.571
2008,3597,24,3,NBA,CLE,PF,56,1.4,0.2,0.4,2.5,0.532
2007,3597,23,2,NBA,CLE,PF,4,0.8,0.0,0.0,1.5,0.0
2010,3597,26,5,NBA,PHO,PF,2,0.0,0.0,0.0,1.0,
2012,3598,30,6,NBA,GSW,C,2,2.0,0.0,0.0,0.5,0.5
2011,3598,29,5,NBA,POR,C,2,3.5,1.5,0.0,7.0,0.273
2011,3598,29,5,NBA,MIL,C,7,5.1,0.6,0.3,3.1,0.459
2011,3598,29,5,NBA,PHO,C,12,3.0,0.3,0.3,3.3,0.235
2011,3598,29,5,NBA,TOT,C,21,3.8,0.5,0.3,3.6,0.323
2013,3598,31,7,NBA,NYK,C,1,11.0,2.0,1.0,18.0,0.357
2008,3598,26,3,NBA,MIA,C,46,7.1,0.6,0.2,4.3,0.405
2013,3598,31,7,NBA,WAS,C,11,2.5,0.3,0.5,3.9,0.351
2007,3598,25,2,NBA,MIA,C,28,2.3,0.2,0.1,1.5,0.289
2010,3598,28,4,NBA,NYK,C,7,11.7,1.1,0.6,11.0,0.441
2013,3598,31,7,NBA,TOT,C,12,3.3,0.4,0.5,5.1,0.353
2015,3598,33,8,NBA,PHO,C,16,2.0,0.3,0.1,1.8,0.333
2006,3598,24,1,NBA,MIA,C,8,1.6,0.0,0.0,1.3,0.313
2006,3599,22,1,NBA,CHI,SF,19,2.1,0.4,0.1,1.5,0.419
2007,3600,23,2,NBA,ATL,PF,13,1.5,0.3,0.0,2.3,0.5
2006,3600,22,1,NBA,ATL,PF,57,1.8,0.1,0.2,2.5,0.425
2006,3601,30,1,NBA,SAS,C,59,1.7,0.5,0.2,2.1,0.473
2009,3601,33,4,NBA,SAS,C,54,2.6,1.1,0.2,2.6,0.587
2011,3601,35,6,NBA,POR,C,5,1.4,0.0,0.0,1.4,0.6
2010,3601,34,5,NBA,WAS,C,57,1.5,0.9,0.2,1.8,0.625
2008,3601,32,3,NBA,SAS,C,82,4.8,1.2,0.2,5.2,0.608
2007,3601,31,2,NBA,SAS,C,79,4.4,0.9,0.3,4.7,0.562
2006,3602,24,1,NBA,SAC,SF,67,5.6,1.4,0.7,2.8,0.46
2014,3602,32,9,NBA,HOU,SF,55,5.7,1.1,0.6,2.2,0.519
2013,3602,31,8,NBA,HOU,SF,18,6.4,1.1,0.4,1.3,0.574
2009,3602,27,4,NBA,SAC,SF,65,12.7,2.3,1.0,3.4,0.51
2013,3602,31,8,NBA,SAC,SG,40,5.2,1.1,0.8,1.7,0.473
2010,3602,28,5,NBA,SAC,SG,25,8.1,1.8,0.8,2.6,0.531
2008,3602,26,3,NBA,SAC,SF,79,12.3,1.6,0.6,3.3,0.538
2013,3602,31,8,NBA,TOT,SG-SF,58,5.5,1.1,0.7,1.6,0.505
2011,3602,29,6,NBA,SAC,SF,58,9.7,1.2,0.8,2.3,0.521
2012,3602,30,7,NBA,SAC,SF,49,4.8,0.6,0.8,2.0,0.459
2007,3602,25,2,NBA,SAC,SF,79,6.0,1.1,0.5,2.6,0.499
2015,3602,33,10,NBA,HOU,SF,14,3.2,1.1,0.4,1.2,0.349
2006,3603,23,1,NBA,MIA,PG,18,4.7,1.8,0.3,1.7,0.376
2008,3604,22,3,NBA,HOU,SF,1,6.0,0.0,0.0,2.0,1.0
2009,3604,23,4,NBA,DAL,SG,38,5.2,0.4,0.1,1.4,0.478
2013,3604,27,6,NBA,IND,SF,60,7.0,0.8,0.4,2.4,0.435
2008,3604,22,3,NBA,TOT,SF,30,5.1,1.0,0.1,2.1,0.394
2008,3604,22,3,NBA,MIN,SF,29,5.1,1.0,0.1,2.1,0.382
2006,3604,20,1,NBA,BOS,SG,32,5.2,0.6,0.1,1.3,0.5
2012,3604,26,5,NBA,NJN,SF,31,12.9,1.1,0.5,3.5,0.548
2014,3604,28,7,NBA,PHO,SG,82,15.8,1.5,0.5,3.4,0.547
2016,3604,30,9,NBA,MIA,SG,69,8.9,0.8,0.3,2.4,0.463
2007,3604,21,2,NBA,BOS,SF,81,10.4,1.0,0.3,2.6,0.484
2018,3604,32,11,NBA,HOU,SG,41,12.1,0.6,0.4,3.2,0.54
2015,3604,29,8,NBA,PHO,SG,74,11.9,1.2,0.2,2.5,0.504
2019,3604,33,12,NBA,HOU,SG,73,9.2,0.5,0.4,2.5,0.535
2017,3604,31,10,NBA,BOS,SF,47,5.6,0.7,0.1,1.8,0.494
2010,3605,27,5,NBA,MIL,PF,48,10.2,0.7,0.2,4.4,0.483
2010,3605,27,5,NBA,TOT,PF,76,9.6,0.7,0.2,4.1,0.483
2011,3605,28,6,NBA,PHO,PF,80,8.4,0.9,0.1,3.7,0.512
2010,3605,27,5,NBA,CHI,PF,28,8.7,0.6,0.3,3.6,0.483
2013,3605,30,8,NBA,NOH,PF,1,4.0,0.0,0.0,0.0,0.5
2009,3605,26,4,NBA,MEM,PF,82,11.6,0.8,0.5,5.0,0.494
2013,3605,30,8,NBA,TOT,PF,28,6.9,0.9,0.2,3.2,0.406
2007,3605,24,2,NBA,MEM,PF,82,12.7,0.9,0.4,5.1,0.524
2008,3605,25,3,NBA,MEM,PF,75,11.4,0.7,0.4,4.7,0.512
2006,3605,23,1,NBA,MEM,PF,68,4.1,0.4,0.3,2.1,0.443
2013,3605,30,8,NBA,CHA,PF,27,7.0,0.9,0.2,3.3,0.405
2012,3605,29,7,NBA,PHO,PF,35,6.4,0.9,0.1,2.6,0.414
2006,3606,22,1,NBA,GSW,PF,69,7.0,0.4,0.4,3.3,0.524
2009,3606,25,4,NBA,SAC,PF,10,9.2,0.3,0.1,3.9,0.609
2012,3606,28,6,NBA,SAS,PF,2,1.0,0.0,0.0,0.5,0.0
2011,3606,27,5,NBA,LAC,PF,36,5.8,0.1,0.1,3.2,0.561
2007,3606,23,2,NBA,TOT,PF,59,6.2,0.4,0.4,3.4,0.477
2008,3606,24,3,NBA,IND,PF,30,5.6,0.3,0.1,2.8,0.478
2009,3606,25,4,NBA,POR,PF,19,1.4,0.0,0.1,0.9,0.316
2007,3606,23,2,NBA,IND,PF,42,5.8,0.5,0.4,3.3,0.454
2007,3606,23,2,NBA,GSW,PF,17,7.2,0.3,0.6,3.7,0.53
2009,3606,25,4,NBA,TOT,PF,29,4.1,0.1,0.1,1.9,0.534
2009,3607,27,3,NBA,DAL,PF,62,5.1,0.3,0.5,4.0,0.559
2012,3607,30,5,NBA,WAS,PF,12,8.2,1.3,0.7,6.8,0.56
2007,3607,25,2,NBA,LAC,PF,53,1.6,0.3,0.3,2.0,0.384
2010,3607,28,4,NBA,TOT,PF-SF,57,4.5,0.5,0.8,4.8,0.396
2006,3607,24,1,NBA,LAC,SF,59,3.4,0.5,0.4,3.3,0.543
2010,3607,28,4,NBA,WAS,PF,32,6.1,0.7,1.1,6.9,0.389
2010,3607,28,4,NBA,DAL,SF,25,2.4,0.4,0.3,2.2,0.414
2011,3608,27,6,NBA,TOT,SG-PG,83,8.9,2.9,0.1,2.1,0.434
2007,3608,23,2,NBA,POR,PG,79,12.0,5.3,0.1,2.6,0.499
2008,3608,24,3,NBA,POR,SG,82,9.9,3.8,0.0,2.9,0.483
2012,3608,28,7,NBA,NOH,PG,45,15.6,6.3,0.2,3.9,0.49
2013,3608,29,8,NBA,GSW,SG,79,12.9,5.6,0.1,3.1,0.499
2010,3608,26,5,NBA,TOR,PG,82,11.4,5.0,0.1,2.7,0.542
2016,3608,32,11,NBA,BRK,PG,32,12.8,7.4,0.2,4.3,0.434
2017,3608,33,12,NBA,NOP,PG,2,3.0,2.5,0.0,0.0,0.667
2011,3608,27,6,NBA,NOH,SG,70,8.5,2.6,0.1,1.9,0.44
2011,3608,27,6,NBA,TOR,PG,13,10.8,4.5,0.0,3.2,0.41
2015,3608,31,10,NBA,BRK,PG,80,12.0,4.7,0.2,3.1,0.463
2018,3608,34,13,NBA,NYK,PG,62,7.5,5.6,0.1,3.1,0.455
2014,3608,30,9,NBA,CLE,PG,80,9.5,4.1,0.3,2.8,0.455
2009,3608,25,4,NBA,IND,SG,82,13.1,4.1,0.2,3.4,0.498
2006,3608,22,1,NBA,POR,SG,79,6.7,2.8,0.0,2.0,0.465
2006,3609,22,1,NBA,DET,PF,26,2.3,0.1,0.2,1.1,0.426
2013,3609,29,8,NBA,DET,PF,72,6.9,0.8,1.3,5.7,0.446
2011,3609,27,6,NBA,DET,PF,57,4.2,0.3,0.4,3.0,0.492
2007,3609,23,2,NBA,DET,C,67,5.0,0.2,0.9,2.8,0.5
2012,3609,28,7,NBA,DET,PF,65,6.5,0.6,0.8,5.1,0.478
2014,3609,30,9,NBA,ORL,PF,34,3.2,0.3,0.6,2.5,0.448
2010,3609,26,5,NBA,DET,C,76,6.8,0.5,0.5,5.3,0.511
2015,3609,31,10,NBA,CHO,PF,61,3.3,0.3,0.7,3.3,0.422
2008,3609,24,3,NBA,DET,C,82,7.9,0.6,1.1,5.3,0.538
2009,3609,25,4,NBA,DET,C,78,5.8,0.3,0.8,4.2,0.575
2006,3610,23,1,NBA,TOR,SF,80,6.7,0.8,0.2,3.1,0.513
2009,3610,26,4,NBA,TOR,SF,78,7.7,0.6,0.2,3.7,0.484
2008,3610,25,3,NBA,TOR,SF,38,3.6,0.4,0.0,1.8,0.442
2010,3610,27,5,NBA,DEN,SF,63,4.2,0.3,0.1,2.0,0.525
2011,3610,28,6,NBA,CLE,SF,39,5.2,0.5,0.2,2.2,0.483
2007,3610,24,2,NBA,TOR,SF,79,6.4,0.6,0.1,3.1,0.506
2007,3611,21,2,NBA,SEA,C,81,6.2,0.6,0.6,4.1,0.516
2006,3611,20,1,NBA,SEA,C,68,5.2,0.2,0.8,4.4,0.51
2009,3611,23,4,NBA,TOT,C,49,3.3,0.3,0.3,3.2,0.415
2010,3611,24,5,NBA,DEN,C,36,3.4,0.4,0.4,3.6,0.535
2013,3611,27,8,NBA,ATL,C,31,3.5,0.5,0.3,3.6,0.441
2012,3611,26,7,NBA,NJN,C,59,4.2,0.8,0.4,3.8,0.421
2008,3611,22,3,NBA,SEA,C,72,6.0,0.4,0.6,5.1,0.419
2009,3611,23,4,NBA,DEN,C,27,2.2,0.4,0.4,2.3,0.429
2011,3611,25,6,NBA,NJN,C,77,3.5,0.6,0.4,2.8,0.445
2009,3611,23,4,NBA,OKC,C,22,4.6,0.3,0.2,4.3,0.407
2017,3612,34,8,NBA,MIN,PG,5,0.4,0.2,0.0,0.0,0.25
2011,3612,28,3,NBA,CHI,PG,2,1.0,0.5,0.0,0.0,0.333
2015,3612,32,7,NBA,DET,PG,21,4.7,2.9,0.0,0.8,0.447
2014,3612,31,6,NBA,UTA,PG,42,3.8,1.0,0.0,0.9,0.392
2012,3612,29,4,NBA,CHI,PG,49,7.5,2.2,0.0,1.6,0.476
2007,3612,24,2,NBA,HOU,PG,47,3.3,0.7,0.0,0.8,0.446
2006,3612,23,1,NBA,HOU,PG,13,2.3,0.9,0.0,0.4,0.417
2013,3612,30,5,NBA,TOR,PG,63,5.3,1.7,0.0,1.0,0.472
2018,3613,36,13,NBA,CLE,PG,57,4.5,2.1,0.0,1.5,0.624
2006,3613,24,1,NBA,TOR,SG,64,5.5,4.5,0.1,2.2,0.434
2016,3613,34,11,NBA,NYK,PG,72,7.6,4.1,0.1,3.2,0.552
2010,3613,28,5,NBA,TOR,PG,68,10.3,5.9,0.1,2.1,0.542
2012,3613,30,7,NBA,TOR,PG,53,10.5,8.8,0.1,3.0,0.519
2015,3613,33,10,NBA,NYK,PG,42,9.1,4.7,0.0,3.0,0.499
2009,3613,27,4,NBA,TOR,PG,68,12.8,8.9,0.1,2.9,0.561
2007,3613,25,2,NBA,TOR,PG,77,8.7,5.0,0.1,1.7,0.546
2008,3613,26,3,NBA,TOR,PG,82,11.2,8.3,0.1,2.9,0.575
2014,3613,32,9,NBA,DAL,PG,81,11.4,4.7,0.1,2.4,0.584
2019,3613,37,14,NBA,DET,PG,49,2.3,2.3,0.1,1.2,0.433
2017,3613,35,12,NBA,ATL,PG,17,3.6,2.2,0.0,1.9,0.474
2017,3613,35,12,NBA,LAL,PG,24,3.3,2.1,0.0,1.8,0.494
2013,3613,31,8,NBA,DET,PG,28,11.6,6.6,0.1,2.5,0.635
2013,3613,31,8,NBA,TOR,PG,45,11.1,7.4,0.1,2.4,0.569
2011,3613,29,6,NBA,TOR,PG,68,9.8,8.9,0.1,3.0,0.487
2017,3613,35,12,NBA,TOT,PG,41,3.4,2.1,0.0,1.8,0.485
2013,3613,31,8,NBA,TOT,PG,73,11.3,7.1,0.1,2.4,0.594
2007,3614,24,2,NBA,TOT,PF,37,3.1,0.6,0.3,2.4,0.462
2006,3614,23,1,NBA,DAL,PF,37,3.0,0.2,0.1,2.2,0.457
2014,3614,31,7,NBA,HOU,PF,1,4.0,0.0,1.0,5.0,0.333
2010,3614,27,5,NBA,LAL,PF,63,2.7,0.6,0.1,1.8,0.384
2007,3614,24,2,NBA,GSW,PF,30,3.5,0.6,0.4,2.3,0.526
2008,3614,25,3,NBA,LAC,C,64,5.5,0.7,0.4,5.2,0.46
2011,3614,28,6,NBA,ATL,PF,54,4.1,0.4,0.1,2.5,0.452
2009,3614,26,4,NBA,LAL,PF,60,4.2,0.5,0.3,2.9,0.444
2007,3614,24,2,NBA,IND,PF,7,1.7,0.4,0.0,2.7,0.133
2007,3615,23,2,NBA,DEN,SG,4,1.5,2.5,0.0,0.8,0.4
2006,3615,22,1,NBA,DEN,SG,14,0.9,0.4,0.0,0.5,0.385
2007,3615,23,2,NBA,TOT,SG,9,1.7,1.3,0.0,0.9,0.5
2007,3615,23,2,NBA,MIL,SG,5,1.8,0.4,0.0,1.0,0.571
2006,3616,26,1,NBA,CHA,PG,39,1.8,1.2,0.1,0.7,0.307
2007,3617,24,2,NBA,MEM,PF,54,5.2,0.6,0.2,4.8,0.452
2006,3617,23,1,NBA,MEM,C,33,1.5,0.2,0.1,1.5,0.455
2011,3618,26,5,NBA,TOR,SF,39,11.2,1.0,0.2,4.5,0.486
2006,3618,21,1,NBA,DEN,PF,61,3.5,0.2,0.2,1.9,0.451
2012,3618,27,6,NBA,TOR,SF,49,9.7,0.9,0.1,4.1,0.478
2008,3618,23,3,NBA,DEN,SF,79,11.1,1.2,0.2,4.2,0.543
2007,3618,22,2,NBA,DEN,PF,79,7.6,0.6,0.2,3.4,0.509
2009,3618,24,4,NBA,DEN,SF,82,9.9,0.8,0.2,4.0,0.515
2013,3618,28,7,NBA,TOR,SF,20,7.4,0.8,0.1,2.6,0.403
2015,3619,28,10,NBA,TOR,SG,80,15.5,2.1,0.1,1.9,0.486
2010,3619,23,5,NBA,PHI,PG,64,14.0,4.2,0.2,2.9,0.521
2013,3619,26,8,NBA,ATL,SG,39,14.1,3.6,0.3,2.1,0.503
2022,3619,35,17,NBA,ATL,PG,56,6.3,1.9,0.1,1.6,0.448
2012,3619,25,7,NBA,PHI,PG,64,14.9,3.5,0.3,2.4,0.46
2016,3619,29,11,NBA,LAL,SG,67,15.3,2.5,0.3,2.5,0.488
2018,3619,31,13,NBA,LAC,SG,79,22.6,5.3,0.2,2.5,0.505
2020,3619,33,15,NBA,LAC,PG,65,18.2,5.6,0.2,3.1,0.477
2007,3619,20,2,NBA,PHI,PG,61,4.3,1.8,0.0,1.1,0.469
2021,3619,34,16,NBA,TOT,PG,66,11.3,3.4,0.1,2.1,0.464
2021,3619,34,16,NBA,ATL,PG,24,10.0,3.4,0.1,2.1,0.444
2021,3619,34,16,NBA,LAC,PG,42,12.1,3.4,0.1,2.1,0.473
2014,3619,27,9,NBA,ATL,PG,60,10.4,3.5,0.1,2.1,0.48
2008,3619,21,3,NBA,PHI,PG,80,11.5,3.2,0.2,2.1,0.461
2009,3619,22,4,NBA,PHI,SG,81,12.8,3.0,0.2,2.0,0.435
2011,3619,24,6,NBA,PHI,SG,75,13.7,3.4,0.2,2.0,0.462
2017,3619,30,12,NBA,LAL,SG,58,18.6,3.2,0.2,2.3,0.527
2017,3619,30,12,NBA,TOT,SG,81,17.5,3.0,0.2,2.5,0.511
2006,3619,19,1,NBA,PHI,PG,30,1.9,0.3,0.0,0.6,0.462
2019,3619,32,14,NBA,LAC,SG,75,20.0,5.4,0.1,3.0,0.471
2017,3619,30,12,NBA,HOU,SG,23,14.9,2.4,0.4,3.0,0.464
2007,3620,24,2,NBA,POR,C,11,1.7,0.1,0.4,2.3,0.304
2006,3620,23,1,NBA,CHI,C,20,1.8,0.4,0.2,1.5,0.615
2007,3621,24,2,NBA,HOU,SG,80,10.9,2.4,0.1,3.2,0.564
2009,3621,26,4,NBA,TOT,PG-SG,32,4.7,1.8,0.1,1.6,0.451
2010,3621,27,5,NBA,IND,SG,47,7.6,1.5,0.2,1.7,0.497
2011,3621,28,6,NBA,SAC,PG,36,5.6,1.9,0.3,1.7,0.491
2008,3621,25,3,NBA,HOU,SG,73,7.6,1.9,0.1,1.8,0.515
2006,3621,23,1,NBA,HOU,SG,80,8.8,2.7,0.1,3.3,0.493
2009,3621,26,4,NBA,HOU,PG,22,4.8,1.6,0.0,1.2,0.455
2009,3621,26,4,NBA,MIA,SG,10,4.3,2.3,0.1,2.5,0.442
2009,3622,22,4,NBA,POR,SF,1,0.0,0.0,0.0,0.0,0.0
2013,3622,26,8,NBA,WAS,SF,76,11.4,1.9,0.2,3.9,0.551
2008,3622,21,3,NBA,POR,SF,75,10.7,1.2,0.4,3.9,0.516
2006,3622,19,1,NBA,POR,SF,61,6.6,0.6,0.2,2.1,0.493
2014,3622,27,9,NBA,WAS,SF,78,9.7,1.2,0.2,2.8,0.557
2012,3622,25,7,NBA,MIN,SF,47,6.9,0.9,0.4,3.6,0.491
2015,3622,28,10,NBA,WAS,SF,32,3.3,0.5,0.0,1.4,0.319
2010,3622,23,5,NBA,POR,SF,82,9.4,0.8,0.5,3.3,0.502
2011,3622,24,6,NBA,MIN,SF,46,9.8,1.2,0.2,3.2,0.528
2007,3622,20,2,NBA,POR,SF,82,7.0,0.6,0.2,2.9,0.489
2006,3623,19,1,NBA,CLE,C,6,0.0,0.0,0.0,0.7,0.0
2015,3624,28,10,NBA,CHO,PF,78,7.4,1.3,0.5,4.9,0.52
2010,3624,23,5,NBA,ATL,SF,81,10.1,1.1,0.6,5.1,0.485
2013,3624,26,8,NBA,UTA,SF,73,7.2,1.1,0.5,3.6,0.481
2019,3624,32,14,NBA,CHO,PF,75,10.1,1.2,0.8,5.4,0.529
2014,3624,27,9,NBA,UTA,PF,66,9.1,1.2,0.5,5.1,0.519
2017,3624,30,12,NBA,CHO,PF,76,11.2,1.4,0.7,6.6,0.51
2011,3624,24,6,NBA,ATL,SF,65,10.4,1.4,0.4,4.8,0.493
2008,3624,21,3,NBA,ATL,SF,80,14.8,1.7,0.4,5.7,0.462
2009,3624,22,4,NBA,ATL,SF,61,13.9,1.3,0.6,6.3,0.502
2018,3624,31,13,NBA,CHO,PF,78,9.5,1.2,0.5,4.7,0.57
2006,3624,19,1,NBA,ATL,PF,79,8.5,0.8,0.3,4.8,0.455
2016,3624,29,11,NBA,CHO,PF,81,11.7,1.4,1.0,6.4,0.554
2020,3624,33,15,NBA,MIL,PF,17,4.0,1.1,0.5,4.4,0.544
2012,3624,25,7,NBA,ATL,SF,57,10.2,1.2,0.3,5.2,0.494
2020,3624,33,15,NBA,CHO,PF,41,6.7,1.0,0.5,2.7,0.552
2020,3624,33,15,NBA,TOT,PF,58,5.9,1.0,0.5,3.2,0.551
2007,3624,20,2,NBA,ATL,PF,64,13.1,1.9,0.5,5.3,0.441
2006,3625,23,1,NBA,MIA,SG,2,1.0,0.0,0.0,0.0,1.0
2006,3626,25,1,NBA,SAS,SG,16,2.6,0.2,0.0,1.4,0.515
2017,3627,31,12,NBA,IND,SG,74,8.5,3.2,0.4,2.8,0.482
2012,3627,26,7,NBA,MIL,SG,21,17.6,5.9,0.3,3.5,0.449
2016,3627,30,11,NBA,IND,SG,81,13.8,4.7,0.5,3.3,0.47
2012,3627,26,7,NBA,GSW,SG,37,21.9,6.0,0.3,3.4,0.469
2012,3627,26,7,NBA,TOT,SG,58,20.4,6.0,0.3,3.4,0.463
2006,3627,20,1,NBA,GSW,SG,49,6.8,1.6,0.2,2.1,0.459
2008,3627,22,3,NBA,GSW,SG,81,20.2,3.9,0.3,5.0,0.536
2007,3627,21,2,NBA,GSW,SG,77,16.5,4.1,0.3,3.2,0.495
2009,3627,23,4,NBA,GSW,SG,25,19.0,3.7,0.3,4.3,0.46
2014,3627,28,9,NBA,DAL,SG,82,19.0,5.7,0.3,3.6,0.478
2015,3627,29,10,NBA,DAL,SG,80,18.9,4.1,0.3,2.4,0.475
2011,3627,25,6,NBA,GSW,SG,80,24.1,5.6,0.3,3.5,0.493
2013,3627,27,8,NBA,MIL,SG,82,19.2,6.0,0.4,3.9,0.448
2010,3627,24,5,NBA,GSW,SG,64,25.5,5.3,0.4,4.0,0.476
2009,3628,24,4,NBA,NYK,PG,74,17.2,4.1,0.1,3.9,0.498
2012,3628,27,7,NBA,GSW,PG,51,11.2,4.5,0.0,2.0,0.492
2016,3628,31,11,NBA,NOP,PG,2,0.0,2.0,0.0,0.0,0.0
2010,3628,25,5,NBA,BOS,PG,26,6.5,2.0,0.0,1.5,0.516
2015,3628,30,10,NBA,TOT,PG,42,5.7,2.3,0.1,1.2,0.406
2008,3628,23,3,NBA,NYK,PG,72,12.7,2.9,0.0,3.1,0.485
2014,3628,29,9,NBA,DEN,PG,44,10.4,2.5,0.1,1.8,0.504
2010,3628,25,5,NBA,NYK,PG,30,13.2,3.7,0.2,2.4,0.528
2015,3628,30,10,NBA,DEN,PG,33,5.8,2.3,0.1,1.2,0.407
2015,3628,30,10,NBA,LAC,PG,9,5.1,2.2,0.0,1.2,0.402
2011,3628,26,6,NBA,OKC,PG,4,3.3,1.5,0.0,0.3,0.333
2011,3628,26,6,NBA,TOT,PG,59,6.8,1.9,0.1,1.5,0.485
2007,3628,22,2,NBA,NYK,PG,64,10.1,1.4,0.1,2.4,0.513
2010,3628,25,5,NBA,TOT,PG,56,10.1,2.9,0.1,2.0,0.524
2006,3628,21,1,NBA,NYK,PG,72,9.3,2.0,0.0,2.3,0.458
2011,3628,26,6,NBA,BOS,PG,55,7.1,1.9,0.1,1.6,0.492
2013,3628,28,8,NBA,CHI,PG,82,13.1,4.4,0.1,2.2,0.51
2006,3629,24,1,NBA,SEA,SF,12,1.5,0.2,0.3,1.1,0.26
2006,3630,23,1,NBA,BOS,PG,80,3.2,1.6,0.1,1.8,0.413
2007,3630,24,2,NBA,IND,SG,41,1.5,0.5,0.1,1.1,0.387
2011,3630,28,4,NBA,NJN,SG,3,1.0,0.3,0.0,0.0,0.5
2008,3630,25,3,NBA,SAC,SG,7,0.9,0.4,0.1,0.9,0.273
2006,3631,26,1,NBA,CHI,SF,4,0.5,0.0,0.0,0.3,1.0
2006,3632,21,1,NBA,MIN,SG,79,7.9,0.8,0.3,1.8,0.513
2009,3632,24,4,NBA,TOT,SG,58,9.6,1.2,0.2,1.9,0.458
2009,3632,24,4,NBA,MIN,SG,34,9.1,0.9,0.2,1.9,0.425
2007,3632,22,2,NBA,MIN,SG,37,5.0,1.0,0.2,1.3,0.407
2008,3632,23,3,NBA,MIN,SG,75,14.9,2.2,0.2,2.7,0.529
2009,3632,24,4,NBA,SAC,SG,24,10.3,1.5,0.3,2.0,0.508
2007,3633,24,2,NBA,IND,SG,40,2.5,0.3,0.1,0.7,0.382
2006,3633,23,1,NBA,DAL,SF,23,3.1,0.4,0.3,1.3,0.408
2014,3634,29,9,NBA,NYK,PG,65,9.7,5.6,0.4,3.0,0.446
2019,3634,34,14,NBA,OKC,PG,33,4.3,1.6,0.2,1.0,0.481
2013,3634,28,8,NBA,NYK,PG,68,13.9,5.5,0.2,2.9,0.48
2010,3634,25,5,NBA,CHA,PG,80,12.1,5.6,0.3,3.6,0.494
2009,3634,24,4,NBA,CHA,PG,82,14.2,6.7,0.4,3.8,0.435
2015,3634,30,10,NBA,DAL,PG,29,3.7,1.4,0.1,0.9,0.453
2011,3634,26,6,NBA,DEN,SG,21,11.5,6.5,0.0,3.6,0.5
2007,3634,22,2,NBA,CHA,PG,78,14.0,7.0,0.1,3.4,0.434
2012,3634,27,7,NBA,POR,PG,60,11.4,6.5,0.2,2.5,0.455
2016,3634,31,11,NBA,DAL,PG,80,9.5,3.6,0.2,3.2,0.45
2011,3634,26,6,NBA,NYK,PG,54,17.1,9.0,0.2,3.6,0.478
2008,3634,23,3,NBA,CHA,PG,79,14.4,7.4,0.2,3.0,0.441
2017,3634,32,12,NBA,LAC,PG,80,6.7,2.4,0.3,2.7,0.475
2018,3634,33,13,NBA,OKC,PG,82,6.9,2.5,0.2,1.9,0.479
2006,3634,21,1,NBA,CHA,PG,80,11.9,5.6,0.1,3.3,0.446
2011,3634,26,6,NBA,TOT,PG-SG,75,15.5,8.3,0.1,3.6,0.483
2006,3635,23,1,NBA,UTA,C,23,2.1,0.7,0.3,1.9,0.404
2007,3636,23,2,NBA,SAC,PG,58,3.3,0.8,0.1,1.2,0.451
2017,3636,33,12,NBA,PHO,PG,14,1.0,1.3,0.1,0.8,0.229
2006,3636,22,1,NBA,SAC,PG,29,2.1,0.4,0.0,0.5,0.414
2014,3636,30,9,NBA,ORL,SG,31,2.4,2.1,0.1,1.4,0.353
2016,3636,32,11,NBA,PHO,PG,62,5.3,2.4,0.2,1.6,0.497
2012,3636,28,7,NBA,PHO,PG,36,3.6,1.9,0.1,1.6,0.427
2015,3636,31,10,NBA,LAL,PG,43,5.1,3.8,0.1,1.6,0.415
2009,3636,25,4,NBA,UTA,PG,52,4.0,2.1,0.1,1.3,0.426
2008,3636,24,3,NBA,UTA,PG,61,3.7,1.3,0.0,0.8,0.495
2010,3636,26,5,NBA,UTA,PG,60,4.3,2.1,0.2,1.2,0.442
2013,3636,29,8,NBA,POR,PG,39,2.7,1.9,0.1,1.1,0.367
2011,3636,27,6,NBA,UTA,SG,59,3.3,0.9,0.1,1.0,0.4
2015,3637,32,10,NBA,MIN,C,2,0.0,1.0,0.0,0.5,
2011,3637,28,6,NBA,NYK,C,64,4.2,1.4,1.1,3.2,0.632
2008,3637,25,3,NBA,LAL,C,78,6.6,1.6,1.4,3.9,0.474
